0,1,2,3,4,5,6
12.868887668246558,12.888922691345215,13.096118893310523,13.071904377646295,13.072943787331884,13.098449284861267,12.813539129682201
13.093584547201042,13.026232719421387,13.331255110624875,13.374768609230161,13.308626049054883,13.281012610173445,13.14841825888857
13.60773786268331,13.595870018005371,13.534473181434386,13.941149881937875,13.390142548508026,13.96522609635942,13.689549963149187
13.22731541176346,13.241517066955566,13.145054768654637,13.187629971794202,13.162886846716928,13.182053836900351,13.230769624045195
12.308520680724024,12.216933250427246,12.421683583014135,12.28361182183243,12.646367940519578,12.29380047293574,12.288612796351167
12.295129732223135,12.3118257522583,12.662424221155305,12.596740819502337,12.903172640242365,12.53716292173269,12.3205978450339
13.313289262995147,13.299016952514648,13.525061458009624,13.567103290807363,13.277466995878571,13.489073486844212,13.298400264814758
12.858258221589308,12.917885780334473,12.964338437637148,13.23015244968002,13.060272968855454,13.231155887524594,12.972977204268355
13.023788909139563,12.977343559265137,13.197152582514125,13.199263461372738,13.17377803500225,13.117749467860339,12.99653174205824
12.510834549445473,12.488150596618652,12.869230115198315,12.712239992674805,12.994458407572743,12.610969854438721,12.51492875447756
13.447756898893665,13.404742240905762,13.153507492441044,13.508322977811646,13.22087372476415,13.503143967230308,13.493614592836593
13.173380004811811,13.24731159210205,13.085675545673698,13.061685955111068,13.06768828062273,13.048644720982427,13.230174606178261
13.464624914808956,13.534441947937012,13.370102487468731,13.490660654839665,13.278256452429552,13.554583172869513,13.492734799190684
12.35702619731138,12.343111991882324,12.563928222019777,12.514142466081887,12.791528504345429,12.471293725429746,12.311082328976504
12.399790381772464,12.442282676696777,12.709738500780263,12.507256943793172,12.869618924778099,12.453462750924453,12.426281810414942
13.025621870573927,13.023612022399902,13.396840775894033,13.35146728710334,13.144808947697623,13.327164773417092,13.04457242488925
12.69516324169045,12.74107837677002,12.750319797848123,12.569054763664537,12.771702969289912,12.591986951624914,12.720415062961061
13.107830185100685,13.050031661987305,13.008145437693875,12.952925661216117,13.018745756947615,13.005762373790368,13.093493248160815
12.961895369585694,12.903350830078125,12.920052821541693,13.073266167120547,12.888722141186625,13.05331079968224,12.880733670884506
13.59175405376621,13.66628646850586,13.65348963501301,13.707476437709866,13.374295019823721,13.663074364979568,13.629774979813176
13.050944747412458,13.102191925048828,13.094759860847423,13.087650616282897,13.02346107633816,13.085480009496257,13.085436265080876
13.166536985061489,13.169065475463867,12.857309696858328,12.892132850840962,12.863988450666577,12.946231256363998,13.156810712876233
14.4080077489377,14.33552360534668,14.187656622154112,14.436344584596375,13.6722373431841,14.382627622114233,14.375514343201433
12.363288055008878,12.34991455078125,12.61055624830825,12.390439574709422,12.730658523846486,12.415165452460744,12.384997916790095
13.4820052835365,13.485848426818848,13.435838991436604,13.406039173452951,13.354335256192915,13.429837451038775,13.48158720654478
12.734329492759421,12.727015495300293,12.950395250958929,12.848671513041104,12.971836633130028,12.813320792703944,12.730440328373133
12.504326547568143,12.54533576965332,12.82525971026652,12.549800164213996,12.920878314119548,12.506800413807273,12.53929228206846
12.96825642647825,12.911208152770996,13.050322446682268,12.970592170279344,12.93782217773645,12.964397064715358,12.98626657606942
13.676425290523376,13.652582168579102,13.637181531915296,13.685447306163198,13.352443651340804,13.642462663588724,13.627706289921855
12.905736457425181,12.94599723815918,13.116753960226752,13.024315242092554,13.037792796562018,13.004641386854264,12.963708933803616
12.852783897439755,12.90500259399414,12.858026424615662,12.779651635273044,12.93501933464382,12.822058821885262,12.846842874807685
12.919860198428943,12.945611953735352,13.044392756401203,12.947297059449816,12.968394829612444,12.917435638415817,12.94978831687409
12.117591470800171,12.192092895507812,12.35413910366987,12.294393336190039,12.715462845491198,12.351094213971603,12.145982314332315
13.513554492942726,13.52784538269043,13.383969262834835,13.485782890621605,13.260117243055038,13.488368247467555,13.526886956444889
13.406151819696122,13.34070110321045,13.371340405371697,13.423486865667387,13.183551515701843,13.394123006877964,13.316572594588242
12.841534538784186,12.846802711486816,13.032474732164179,13.165066796041591,13.001265738725891,13.06817897644251,12.869614848731644
12.597265495053248,12.645423889160156,12.727596947331799,12.609816349643483,12.835104490938232,12.563519910189237,12.661755299578436
12.452227337042771,12.453455924987793,12.704601965571392,12.66548162692189,12.914599476739566,12.56195523587887,12.449616215880887
12.68282319954067,12.683060646057129,13.03645737499234,13.000574019552339,12.962304295548776,12.921040445493908,12.699913064359638
13.81375101441054,13.751877784729004,13.750109915360277,13.878514195093997,13.426965003181612,13.802667132302995,13.766468221421066
13.435742193182172,13.442130088806152,13.21454000983045,13.302892602116675,13.173731728167786,13.297748461853555,13.444417491105494
12.948127886025471,12.945596694946289,12.943215576436312,12.9195685210409,12.981137935495157,12.936694942171398,12.949314519675257
12.87791909428678,12.954498291015625,12.688721237892677,12.682072929821288,12.775288435738819,12.72333616139672,12.890647291023804
12.89949033900199,12.892123222351074,12.978722023358898,12.918192040622975,12.898148292722977,12.880567032190935,12.838154125385275
13.187675522419598,13.254026412963867,12.976035212391269,13.183807081762543,13.078295181020946,13.169137059520116,13.125675368753255
13.407477828002612,13.368071556091309,13.199966514745707,13.390833577338567,13.194474159382775,13.350660029886097,13.328309394609223
12.158288349680594,12.152626991271973,12.484884963281234,12.228231920269492,12.697605367435358,12.26809966582086,12.168760147407546
13.471869036015505,13.489950180053711,13.544173306817719,13.527068654627103,13.304618462287438,13.503464204039844,13.485598379625888
13.884770029168122,14.005501747131348,13.86191246676805,13.922422505300439,13.466908305500715,13.929778955702577,13.922286377202607
12.429299124132163,12.452421188354492,12.76076839415577,12.752821437737033,12.920861157769405,12.620169475152181,12.552696839092079
13.137584195860782,13.165122032165527,13.140891841091923,13.044293593474372,13.0887751737926,13.032063875449104,13.174861805569934
13.205199769528438,13.212207794189453,13.258618104428178,13.194219216355233,13.103579812843728,13.137768341927993,13.23133181671178
12.912368149712739,12.891056060791016,13.051876541256416,12.945878643089088,12.968056081477611,12.92889914772828,12.93516453219103
12.215260787239526,12.206494331359863,12.488920135188962,12.22219253691832,12.690087241236826,12.297484395353091,12.21023875336971
12.904077619979121,12.900813102722168,13.20512369623354,13.305181131438479,13.11625707884904,13.240304020962247,12.894214197643253
12.622271835740989,12.605769157409668,12.94017544848423,12.848220687289846,12.877518860511294,12.732462754298922,12.590533737330952
12.485250596694472,12.489242553710938,12.765622546688098,12.652902095001028,12.986937663812936,12.519082442428875,12.490625462456752
12.903694974474647,12.91386890411377,12.951855721540515,13.145424506383005,13.010162437627649,13.142796864676502,12.920357911762684
13.011536757083364,13.055538177490234,12.930191963517723,12.937867476492679,13.035402824740924,13.02797409553615,12.967288796862523
12.762127202044095,12.782310485839844,12.641597525646638,12.576385216154806,12.813350367819327,12.689631940894275,12.761849481357086
12.67909907256531,12.673599243164062,12.88872003026881,12.782184782578993,13.008930390843073,12.736865486515212,12.703040708203709
13.01526001265469,12.998064041137695,12.86020436201257,12.840963961042899,12.857534820588617,12.906606312819148,13.055583762136424
12.224849431924948,12.296158790588379,12.513389010079461,12.346577249612055,12.751034114463767,12.241169986831867,12.262132838756424
12.38824938295996,12.384968757629395,12.429121790748392,12.284768948997822,12.662941200910048,12.366572775400375,12.385114113432081
13.600818262103292,13.603283882141113,13.329719709919395,13.346722147389,13.16078991430203,13.281378916587183,13.602779562194186
13.4183540199297,13.390897750854492,13.340636509630801,13.295269718323743,13.207305529807547,13.31118891118104,13.376170951515665
12.991111714802821,13.016560554504395,12.739188167378844,12.781017933982044,12.787591258158702,12.843903028691571,12.959558542387242
12.297614505366038,12.19094181060791,12.39761064989606,12.1776335451627,12.631696835873122,12.20438550062686,12.328841385671394
12.636183599400864,12.645052909851074,12.77720263501016,12.663039933253247,12.944135568471596,12.632374454176123,12.62021324266536
13.202715861379533,13.231038093566895,13.010516495096798,12.969338676967078,12.994296260830003,13.016619085467877,13.225054795040815
13.323663399083847,13.29741382598877,13.352788255499403,13.26269322521916,13.183127855293394,13.249516728888931,13.321546845936295
12.975703210456842,13.038407325744629,13.11451508100666,13.127192375511632,13.148273913077217,13.04065131652369,13.017464249495584
12.990937648683804,12.962753295898438,13.058223747762087,13.09355205291673,13.12506751055778,13.0369930157736,12.995456255983903
14.174585060869319,14.15398120880127,13.654378487817576,13.860795543531534,13.455865753290926,13.836754299454856,14.155100096784826
13.762253009504843,13.779467582702637,13.549024278428762,13.666574172267957,13.310810025912572,13.664371886420525,13.84148613052992
13.129360994688714,13.039653778076172,13.147612062923297,13.185640636769474,13.004216846058528,13.048572205485907,13.126001303618098
12.463682522964481,12.472325325012207,12.723393992543654,12.562069641737803,12.926262176498751,12.55646366603456,12.481320319593918
13.096428484575204,13.094134330749512,13.377586834094396,13.381177319335496,13.188236121664044,13.361823174212969,13.099957492347755
12.752641983650946,12.71374797821045,12.943158788062295,12.994422353098738,13.016874008888616,12.881838556021295,12.753473365669212
12.704696951540924,12.696856498718262,12.766025830540837,12.653967624952088,12.970725869383623,12.675489915586734,12.732838294953394
12.829689835008383,12.77847957611084,12.71967782191292,12.78758825804888,12.863358762410662,12.694700990319413,12.80179378207696
12.344657636341985,12.370070457458496,12.59450578103654,12.42945991986658,12.855137292156867,12.3438382291252,12.344334360458227
12.429083907867245,12.486956596374512,12.685614492248623,12.637907836229553,12.816807791187095,12.60702772540423,12.493363631121932
13.116387146845662,13.09075927734375,12.98457518226569,12.95029922381719,13.024477636822091,12.955693023188328,13.088295158818978
13.420474268892592,13.28573989868164,12.966482865228237,13.645975936162547,13.208017480894656,13.49636239932869,13.522721550459416
13.103277042074447,13.194833755493164,12.97256026849104,13.042987734529417,13.077235324437027,13.031174493051793,13.24408080724734
12.543786341717178,12.512407302856445,12.54576088717177,12.383613882532066,12.662924079764164,12.529311161407751,12.512876673728806
13.104501832836144,13.081576347351074,13.056011232096875,13.265380722861094,13.07360389050361,13.318836557607476,13.063338620614896
13.831262063635277,13.872726440429688,13.735180898895505,13.855346256463973,13.495774497501786,13.835567163709277,13.855857766608294
13.08505830224649,12.976386070251465,12.773151530563501,12.90983300361112,12.954609775219309,13.01091847104696,13.031100417370011
13.438508766852271,13.470271110534668,13.012352513584245,13.249316722221778,13.026475253587897,13.259821927858289,13.459327446761357
13.756765249862694,13.720562934875488,13.83939665006493,13.966168657232963,13.485145200163531,13.828016185735368,13.73333376838409
13.228810233324774,13.143513679504395,13.403367426840594,13.422876424398869,13.323164330285977,13.447509935463831,13.203169598682411
12.337892337455758,12.308491706848145,12.545568835916395,12.434596079313883,12.768570467271623,12.3468713021072,12.32218115669454
12.540231385826313,12.492074966430664,12.416278622292175,12.259180452816738,12.599518082950194,12.32672680793738,12.531545330386148
12.283716349024289,12.285317420959473,12.383728227126202,12.321698298432466,12.668253067843294,12.31875197394937,12.33471544669224
13.065927555356453,13.01728343963623,12.986986467806627,13.154255019498198,12.900223157596507,13.256182900330021,13.044207296270711
12.754991674080388,12.756284713745117,13.098743921431161,13.089216578455899,13.140473569988261,12.976325829855508,12.754226146075554
14.378731682169711,14.36866283416748,13.75803380121984,14.054474783423045,13.538360929030809,14.209828384735006,14.344988183746676
12.367625513405308,12.417372703552246,12.38809649905003,12.381859536006488,12.636458531268566,12.480293946308784,12.40936220029394
12.49938022196299,12.503255844116211,12.665739181139461,12.672671628342023,12.917135331866596,12.601851242668417,12.509134467731334
12.428424087433513,12.424458503723145,12.705675713861135,12.61357886445452,12.886864452219388,12.529898677223471,12.458916169959652
13.084078880009576,13.078022956848145,13.304803761165365,13.233199853174252,13.258311232633075,13.25937928971165,13.109883416998443
12.803163230821836,12.85798454284668,12.986372997067827,13.00280004690171,13.018998749609933,13.030827961720105,12.800107313048262
12.654973687781029,12.705443382263184,12.763071718472291,12.695321429986839,12.876906082532143,12.67982825963012,12.683605870704536
12.39588879747305,12.415849685668945,12.630233727772787,12.418407559312795,12.747362175526442,12.539876631414689,12.433384534706978
13.383939028078816,13.361712455749512,13.34894548288099,13.292890800263255,13.235184032845638,13.319294144228929,13.355241098614876
13.470771283194926,13.451617240905762,13.149227519998592,13.308727394091813,13.023457954613455,13.304438756591118,13.436256852213502
12.34401581640076,12.338624954223633,12.617764828426271,12.484439022293436,12.826856261551084,12.448181795773323,12.380878534538121
13.162420111693633,13.23298168182373,13.478778950150417,13.41815728445279,13.199919467096393,13.296130253454782,13.226697232568352
12.61764331644817,12.675558090209961,12.353301348494515,12.341382259850329,12.614099487908838,12.458185598786912,12.708468385726468
12.542566972575395,12.534261703491211,12.729910281457437,12.673460026335938,12.961857153685042,12.62304459039735,12.561530594336867
12.743791026879219,12.714715957641602,12.725476671303646,12.633440890128655,12.785015224840729,12.660093817465604,12.788920908605835
13.103437373254524,13.092558860778809,12.868332591815554,12.869627811831345,12.822529602586437,12.895386699258854,13.06764615364344
12.540684097061213,12.568344116210938,12.839022557002444,12.782859440809583,12.97988189626715,12.660174298388068,12.526720323842122
14.829849515224165,14.923745155334473,14.088654817756291,14.495216299140914,13.677190113024857,14.526472349156169,15.050567609374536
14.2614197149055,14.178594589233398,14.072197839727965,14.329720971047767,13.673053286127569,14.272090525187204,14.238018483926068
12.333664060084331,12.34561538696289,12.630546148300821,12.507849087819567,12.788348588699058,12.452208032055466,12.367397366901965
12.795857009482098,12.728362083435059,12.823259669634306,12.659488485662783,12.863743396860482,12.793886677653177,12.701240326727975
12.835003079584116,12.795408248901367,13.05555699199487,13.030973249151504,13.122248932490725,12.994591746069549,12.78544524439189
13.543326434087312,13.487346649169922,13.662507729612955,13.637819057109153,13.363764329099103,13.649749718368366,13.578170722766272
12.906945577384077,12.824871063232422,12.884056447378265,13.0040922351968,12.970723986189132,13.06170136489434,12.890235782525584
12.12714625640679,12.160955429077148,12.45955671608994,12.361721949623922,12.684585318036962,12.394561375002365,12.16296973383564
14.540036836562983,14.359491348266602,13.646207663617284,14.262470931206984,13.502609163034373,14.259128783940824,14.383231745883013
13.599114310069826,13.581570625305176,13.603925822005436,13.615271119343124,13.377913266037943,13.649490600826095,13.585612893799555
13.252169265736699,13.25180435180664,13.397971497196773,13.565441162605243,13.230825438699469,13.518217558917975,13.276791383537205
12.851141346565406,12.846955299377441,13.167639951864633,13.111854857114464,13.164942286012213,13.048761966640555,12.848296813295674
12.979511982386795,12.988566398620605,13.05738657034104,12.97913595865576,12.968108858234974,12.976372222703812,12.993091085452692
12.893757195489282,12.895109176635742,12.80569074899903,12.816131222784056,13.049730662790706,12.753113504657197,12.858924686740853
13.386675725196925,13.37503719329834,13.52710571346424,13.566258198736904,13.2451486683902,13.55293372323278,13.371322939890485
12.715829465605026,12.688981056213379,13.054315007415116,13.016732112849077,13.111886296852099,12.89649135118918,12.736953783690565
13.369925668685761,13.29375171661377,13.239686307505247,13.194307025944802,13.226379154100803,13.188898944037094,13.358660979144359
13.549855608685458,13.442304611206055,13.336079778853914,13.641880471571435,13.231879849300757,13.681524701719244,13.49511471381052
13.597624012330385,13.584917068481445,13.621273753406973,13.607032012783742,13.358551464757909,13.588366623883083,13.581034261696269
13.082041254964986,13.107499122619629,13.146026014413227,13.11942620975055,13.144191865510425,13.104894865353433,13.086912497684345
12.932283480630298,12.86766529083252,12.98074551717613,13.007077315806217,13.006667534023885,13.040574810871897,12.927454972153116
14.784537494065484,14.709491729736328,13.985081881285552,14.503824146392228,13.795745232516191,14.669225307932425,14.784926048008984
12.743380610966765,12.728036880493164,12.967043878814735,12.936254054637315,13.0895043962334,12.850295208558109,12.714936861725283
13.230465699171505,13.297469139099121,13.130153280013037,13.248947480455659,13.077970864407071,13.229403350638712,13.332182436742418
12.779579848674448,12.813539505004883,12.890913349075788,12.858222550409138,13.03759186551671,12.832004359787042,12.788104620751731
12.710933742500155,12.72313117980957,12.862003752443103,12.77558402068029,12.944414942803487,12.74026153041151,12.737240157821983
13.039107995048848,12.893744468688965,12.707500933577444,12.925048506180985,12.787025591873427,13.007826283058028,13.032169219924722
13.45220117721033,13.479320526123047,13.269958619598173,13.486988686487159,13.248614609682594,13.4188580290804,13.460657828318853
13.712999167529585,13.675148010253906,13.34413541924699,13.71458700509389,13.277955739657317,13.694286802512563,13.697617728774775
12.707888832102618,12.761442184448242,12.714024184489434,12.636911293849417,12.897100701124437,12.672023709327988,12.749671888214316
14.493923017682464,14.537031173706055,13.942303073744425,14.454832600461419,13.606515130863595,14.527420765798494,14.565930836599176
14.130655356777131,14.062399864196777,14.001992481852378,14.15399249357804,13.585011924076206,14.123377078562175,14.090016606250774
12.680321714777804,12.655948638916016,12.975437491456882,12.840595416457145,13.026320898846514,12.813309673372729,12.661152063348263
13.259521623591686,13.227757453918457,13.370978408686382,13.619575043013832,13.15638814167603,13.55568727621123,13.289529302828756
13.245222964352237,13.206769943237305,12.985503294847442,13.168555622660502,12.920169824051127,13.244258403336186,13.220221496188094
11.970954729332018,12.021293640136719,12.382250411074471,12.155864287376488,12.661468349798128,12.152328738731093,12.12683116861808
12.385477447537712,12.458130836486816,12.601540690786383,12.737912645942183,12.819357570198207,12.719663851758881,12.469597010170377
13.781821468350406,13.792055130004883,13.406093634136173,13.671782127027052,13.21195307111026,13.672899108969233,13.722639129143417
12.429184783718839,12.419671058654785,12.575386096741552,12.321256578162759,12.714735728124912,12.348132429341195,12.50030827196385
13.467704810508295,13.497591018676758,13.375486106537867,13.487109295108638,13.179193901326142,13.4324142089385,13.437928719542917
12.660261421713207,12.626871109008789,12.80802302862216,12.707297198324248,13.018216117803721,12.706547100829082,12.61152903822019
12.67038805786946,12.565486907958984,12.775278817394533,12.640123686806685,12.944125637308677,12.589831478445301,12.604619576688362
13.733719723737735,13.821024894714355,13.357294967037925,13.493683634707958,13.219231502933464,13.402105306042607,13.838883350979236
12.615570270929352,12.612391471862793,12.69701330240947,12.52779430974794,12.959633504814292,12.565847301411463,12.644509080961168
13.347003232431902,13.409774780273438,13.020019375866676,13.322465287624203,13.033899927565763,13.354235741999593,13.403407292959315
12.732004143008425,12.725984573364258,13.055122501459266,13.04982605564658,12.987327622831675,12.976273418611392,12.74387680165278
12.594115975151782,12.573700904846191,12.745593842465393,12.509635720590456,12.834679679725362,12.42638699798821,12.617270900785787
13.450134772962276,13.422914505004883,13.213484124727353,13.32564836147844,13.149260840964253,13.308117568837378,13.413254198952654
13.531789907557197,13.498943328857422,13.371560497933107,13.393629198318488,13.339828440204354,13.392558811422443,13.505433238292206
13.054166557318716,13.114806175231934,13.341082058671605,13.2954684254946,13.104746482601401,13.271484749765111,13.073568484308216
12.680995814842397,12.595046043395996,12.434667017215869,12.128927519297894,12.763675357116641,12.199628964620537,12.614194137078181
13.227298558583845,13.20645809173584,13.160422236556494,13.065215122662282,13.158095734221213,13.125877831002107,13.239392626680319
12.236022374753736,12.233540534973145,12.442208008719204,12.163302956609487,12.680631902798082,12.160454884849813,12.219092513606608
12.481573901307735,12.435426712036133,12.604908386693387,12.491973116631657,12.82726858082662,12.465400815796368,12.460335983674474
12.90807219259719,12.91738224029541,13.261675126455499,13.173571895440128,13.113758690497802,13.11139972589056,12.844112117308885
11.95874858601691,11.80972671508789,12.171916032441883,12.007901146756701,12.470160990179211,12.378928624539594,12.086294257918057
13.599310750131082,13.579922676086426,13.319630322025935,13.354425787325942,13.216980421578134,13.253163418533784,13.672726679353216
12.719310329419045,12.745354652404785,12.78199151517914,12.7460488249294,12.907833879153268,12.711593059846745,12.717809710357967
