id,price
15233,528379.75
15234,1462811.9
15235,416043.3
15236,376404.47
15237,297492.4
15238,496502.0
15239,579080.4
15240,418935.84
15241,350180.66
15242,531819.25
15243,282717.28
15244,689486.75
15245,466417.84
15246,614161.0
15247,333024.88
15248,569099.56
15249,322032.2
15250,1822184.5
15251,370616.88
15252,648814.8
15253,415474.16
15254,391463.94
15255,328991.2
15256,321493.4
15257,360409.4
15258,477516.12
15259,220021.02
15260,493155.88
15261,254007.94
15262,449951.4
15263,349496.84
15264,475266.72
15265,800511.94
15266,405453.12
15267,422135.25
15268,424682.2
15269,462308.66
15270,743904.75
15271,1034700.25
15272,285658.4
15273,257552.47
15274,598118.7
15275,350543.44
15276,517480.12
15277,284837.94
15278,1185348.2
15279,271508.72
15280,575903.75
15281,989399.1
15282,400842.5
15283,263891.25
15284,964682.3
15285,896449.4
15286,458451.12
15287,740349.4
15288,686635.3
15289,675959.6
15290,389883.66
15291,474713.12
15292,439872.25
15293,514773.03
15294,784002.1
15295,410345.75
15296,215227.8
15297,203659.2
15298,850314.8
15299,396117.53
15300,292865.28
15301,393778.72
15302,211624.39
15303,443000.66
15304,746846.56
15305,247088.48
15306,484194.72
15307,590358.4
15308,523771.94
15309,308298.7
15310,395020.66
15311,572696.44
15312,411441.53
15313,1649251.6
15314,244653.23
15315,1349704.5
15316,372544.28
15317,499333.53
15318,500981.6
15319,1278815.5
15320,577305.6
15321,232836.58
15322,729545.3
15323,294868.34
15324,382029.06
15325,334714.5
15326,661127.75
15327,285335.7
15328,687054.06
15329,476047.66
15330,797519.06
15331,417468.16
15332,549440.0
15333,442580.1
15334,311375.44
15335,504888.16
15336,361992.8
15337,204649.53
15338,613794.5
15339,321082.88
15340,307544.16
15341,340013.47
15342,218764.98
15343,260932.3
15344,659810.06
15345,215026.95
15346,474129.03
15347,435635.47
15348,1092147.8
15349,289186.78
15350,379395.66
15351,411950.12
15352,1534306.5
15353,334733.2
15354,290529.78
15355,609383.06
15356,738762.5
15357,764294.6
15358,943692.9
15359,374732.94
15360,541454.3
15361,275468.16
15362,498488.75
15363,475910.34
15364,489871.62
15365,439552.12
15366,551209.75
15367,485365.2
15368,447519.22
15369,442441.7
15370,467313.62
15371,324052.0
15372,228221.66
15373,344724.88
15374,400484.72
15375,927082.75
15376,431610.8
15377,453216.3
15378,590414.06
15379,309315.56
15380,480423.3
15381,753068.25
15382,594774.1
15383,612799.5
15384,318847.56
15385,1415529.2
15386,476396.44
15387,629650.25
15388,430797.3
15389,370007.4
15390,391464.03
15391,279252.25
15392,286154.34
15393,329398.8
15394,411813.9
15395,240975.14
15396,282385.9
15397,565227.06
15398,229431.98
15399,529302.9
15400,771768.8
15401,416260.9
15402,827391.06
15403,253628.3
15404,637015.44
15405,365136.25
15406,872936.1
15407,324445.66
15408,486104.8
15409,604203.8
15410,315738.9
15411,527827.4
15412,281360.9
15413,243235.8
15414,286767.94
15415,526250.75
15416,1419911.2
15417,444578.16
15418,380100.72
15419,468046.12
15420,551158.94
15421,615180.06
15422,738027.2
15423,411563.8
15424,451229.16
15425,1389393.4
15426,304987.03
15427,621714.8
15428,604378.06
15429,689372.44
15430,409892.3
15431,335236.1
15432,237601.75
15433,500206.22
15434,343673.94
15435,745049.75
15436,433573.38
15437,1101325.8
15438,544545.6
15439,555318.6
15440,624001.44
15441,657070.9
15442,507158.22
15443,352595.97
15444,442103.8
15445,451779.9
15446,417233.03
15447,363511.25
15448,256207.17
15449,222998.05
15450,307445.56
15451,546947.7
15452,306739.47
15453,559632.1
15454,773447.3
15455,1421380.0
15456,440422.84
15457,478072.0
15458,330412.88
15459,990707.8
15460,588716.44
15461,417187.1
15462,518579.0
15463,191572.27
15464,286467.0
15465,763685.25
15466,199780.97
15467,432275.38
15468,397091.78
15469,242541.2
15470,460314.62
15471,606029.75
15472,317821.62
15473,517273.03
15474,676709.7
15475,735723.94
15476,565614.8
15477,562774.56
15478,402846.8
15479,287423.34
15480,354350.75
15481,211588.98
15482,1313328.5
15483,279430.44
15484,595933.2
15485,258450.1
15486,484762.12
15487,433030.06
15488,234973.8
15489,298094.25
15490,408566.44
15491,268063.72
15492,254785.83
15493,335005.97
15494,251477.95
15495,343145.88
15496,599330.4
15497,780068.75
15498,512813.53
15499,781623.44
15500,222447.89
15501,564876.5
15502,331823.5
15503,1071034.2
15504,536306.25
15505,214448.38
15506,494136.53
15507,487869.16
15508,523463.16
15509,199528.97
15510,439788.88
15511,1254331.6
15512,199811.3
15513,252476.03
15514,478028.66
15515,1082095.1
15516,363010.28
15517,361689.94
15518,451466.94
15519,347758.97
15520,412382.16
15521,477620.1
15522,578736.5
15523,695786.6
15524,375830.53
15525,658937.44
15526,283754.3
15527,1829043.2
15528,309306.8
15529,296190.56
15530,302818.47
15531,848640.94
15532,361509.78
15533,771230.7
15534,712168.6
15535,510836.2
15536,458022.5
15537,1035214.5
15538,384449.6
15539,662182.5
15540,517823.7
15541,496467.88
15542,239356.67
15543,259401.44
15544,1123936.1
15545,1941193.4
15546,301193.75
15547,346034.9
15548,380962.6
15549,667236.56
15550,529575.8
15551,700855.25
15552,437156.12
15553,300469.94
15554,645690.75
15555,334959.16
15556,369266.0
15557,637987.94
15558,802012.7
15559,359015.5
15560,478436.75
15561,1448255.4
15562,321330.8
15563,366380.9
15564,326870.6
15565,225488.62
15566,871915.1
15567,263354.38
15568,222041.69
15569,364509.56
15570,585968.2
15571,296864.22
15572,617045.1
15573,263711.6
15574,398905.78
15575,231893.38
15576,479247.4
15577,422205.12
15578,738892.75
15579,296318.28
15580,643906.3
15581,454791.47
15582,1463927.5
15583,391046.78
15584,736827.6
15585,229898.88
15586,853944.94
15587,330267.62
15588,229186.16
15589,444840.94
15590,1080998.5
15591,307120.0
15592,1182221.4
15593,257536.55
15594,274168.7
15595,356784.12
15596,197691.28
15597,368397.5
15598,304965.25
15599,471215.78
15600,256151.58
15601,280813.03
15602,391731.8
15603,365874.2
15604,537661.94
15605,612156.1
15606,853010.4
15607,884380.5
15608,225194.48
15609,1101885.1
15610,554846.1
15611,701268.56
15612,412800.8
15613,322854.72
15614,562504.9
15615,397138.3
15616,261028.06
15617,722483.56
15618,618225.1
15619,360205.3
15620,286178.8
15621,693803.3
15622,172071.14
15623,154603.98
15624,360272.38
15625,551908.5
15626,1024257.75
15627,573437.7
15628,616857.94
15629,259189.33
15630,237636.72
15631,324438.78
15632,251779.52
15633,519356.8
15634,1358533.9
15635,442629.94
15636,323864.38
15637,281311.78
15638,664835.8
15639,710241.06
15640,460318.53
15641,381390.16
15642,1398506.6
15643,582257.9
15644,254852.84
15645,611154.9
15646,245433.14
15647,750984.56
15648,282154.97
15649,364543.94
15650,248039.47
15651,535521.75
15652,685764.2
15653,208765.77
15654,298009.03
15655,547911.25
15656,255777.8
15657,365279.72
15658,254099.19
15659,263904.28
15660,887882.56
15661,279591.25
15662,524534.44
15663,1150007.2
15664,369209.16
15665,554640.8
15666,280729.06
15667,313796.97
15668,206793.5
15669,486073.1
15670,264908.1
15671,2436024.8
15672,462126.16
15673,280386.1
15674,204759.81
15675,591761.3
15676,438633.97
15677,552620.1
15678,447564.62
15679,450258.4
15680,262461.44
15681,956701.8
15682,582217.4
15683,1697532.9
15684,529891.25
15685,366564.6
15686,309827.12
15687,248232.11
15688,412831.66
15689,344152.66
15690,243502.81
15691,267738.03
15692,208426.0
15693,796062.1
15694,613938.0
15695,434232.94
15696,1028798.4
15697,353602.28
15698,1058371.9
15699,483787.6
15700,413970.56
15701,272643.1
15702,491828.0
15703,422967.72
15704,625051.06
15705,465373.9
15706,494461.5
15707,298222.72
15708,406298.94
15709,350072.38
15710,153161.67
15711,2171793.0
15712,1063788.4
15713,228147.94
15714,1175151.6
15715,659083.75
15716,458997.66
15717,415119.28
15718,850769.4
15719,970539.06
15720,302585.66
15721,400562.94
15722,487396.47
15723,315574.22
15724,374533.03
15725,370275.0
15726,486779.97
15727,781974.56
15728,270964.47
15729,282248.12
15730,557337.25
15731,737468.9
15732,561131.6
15733,527126.3
15734,373996.34
15735,606322.3
15736,551625.3
15737,586709.2
15738,408877.72
15739,490476.3
15740,807137.8
15741,614179.2
15742,412726.7
15743,562932.8
15744,449672.94
15745,321581.5
15746,742890.06
15747,544380.56
15748,758125.9
15749,709062.0
15750,477174.5
15751,609790.1
15752,586936.8
15753,342577.62
15754,221998.86
15755,594489.7
15756,372022.1
15757,357882.56
15758,544880.1
15759,394772.06
15760,447722.3
15761,616444.06
15762,299922.56
15763,1627583.8
15764,324216.5
15765,419604.53
15766,314802.34
15767,480150.06
15768,469014.0
15769,600769.5
15770,437886.34
15771,529086.25
15772,421812.12
15773,1048976.0
15774,299155.56
15775,852456.5
15776,625856.44
15777,1049252.5
15778,259003.05
15779,238260.17
15780,687764.56
15781,474975.94
15782,1280735.2
15783,198641.25
15784,742035.8
15785,272778.06
15786,690306.7
15787,345649.72
15788,330954.03
15789,366250.44
15790,648823.25
15791,369128.0
15792,379648.12
15793,415991.75
15794,317682.78
15795,199578.22
15796,385395.25
15797,841554.5
15798,905411.06
15799,785931.3
15800,355609.78
15801,560595.75
15802,564514.0
15803,340923.94
15804,295170.75
15805,447938.78
15806,257525.12
15807,662822.94
15808,320424.38
15809,875734.7
15810,481180.03
15811,199445.4
15812,546617.06
15813,252438.61
15814,340875.16
15815,540574.56
15816,413616.53
15817,480524.0
15818,502134.12
15819,245613.33
15820,402582.5
15821,530224.44
15822,234347.34
15823,923428.75
15824,628144.75
15825,489117.3
15826,244691.58
15827,788742.2
15828,1299661.9
15829,596821.75
15830,379261.7
15831,531073.1
15832,515497.38
15833,567748.75
15834,766698.7
15835,453008.47
15836,579929.6
15837,563815.6
15838,509313.22
15839,209284.1
15840,715782.7
15841,519862.62
15842,532023.8
15843,631938.94
15844,317346.16
15845,850557.6
15846,266920.88
15847,901904.2
15848,367702.44
15849,291033.7
15850,563403.25
15851,417265.7
15852,758976.5
15853,326522.78
15854,905203.0
15855,508860.03
15856,304439.88
15857,674445.25
15858,547605.2
15859,290337.84
15860,397885.47
15861,691894.94
15862,351885.1
15863,205127.03
15864,662589.44
15865,247082.92
15866,353399.78
15867,330834.88
15868,552864.8
15869,842554.0
15870,482626.25
15871,251417.86
15872,411888.72
15873,583775.2
15874,265063.34
15875,702791.6
15876,823084.94
15877,348500.75
15878,255243.25
15879,408522.22
15880,470620.22
15881,687987.6
15882,323036.56
15883,190783.95
15884,1179719.4
15885,305799.97
15886,303662.62
15887,285281.9
15888,421263.2
15889,485674.9
15890,570819.25
15891,365297.25
15892,293620.1
15893,503821.75
15894,456699.6
15895,536380.44
15896,364178.34
15897,562959.9
15898,274786.0
15899,532486.1
15900,260106.88
15901,600803.44
15902,324970.62
15903,425739.03
15904,199161.56
15905,1283486.1
15906,1209187.1
15907,601329.3
15908,388619.38
15909,807530.94
15910,856297.8
15911,383364.28
15912,498564.66
15913,154561.53
15914,985708.1
15915,463155.66
15916,261462.62
15917,206965.9
15918,250696.11
15919,478372.78
15920,571246.9
15921,526772.5
15922,404623.16
15923,505064.97
15924,442088.6
15925,621356.3
15926,517102.38
15927,564319.5
15928,295588.6
15929,531823.4
15930,237597.45
15931,371135.7
15932,335179.72
15933,606865.56
15934,276418.97
15935,1101112.4
15936,627343.0
15937,426301.9
15938,518602.3
15939,622419.3
15940,449047.5
15941,467521.12
15942,255375.23
15943,185653.88
15944,415659.7
15945,240639.0
15946,549954.75
15947,337720.56
15948,982858.6
15949,1382575.1
15950,374838.22
15951,253646.08
15952,691483.7
15953,746023.8
15954,1018595.6
15955,664842.44
15956,587344.1
15957,579085.4
15958,969839.2
15959,270536.06
15960,378551.8
15961,695136.4
15962,230638.42
15963,179039.36
15964,532153.44
15965,420472.56
15966,255868.05
15967,492429.38
15968,963223.75
15969,549291.94
15970,576095.5
15971,277318.8
15972,429388.75
15973,255403.06
15974,575104.44
15975,647204.6
15976,780661.06
15977,370456.97
15978,730929.5
15979,217417.6
15980,262340.1
15981,622810.7
15982,501517.25
15983,502954.2
15984,174144.94
15985,1133804.5
15986,402640.3
15987,2533911.2
15988,348023.2
15989,200401.25
15990,444968.22
15991,273810.16
15992,446085.28
15993,556854.8
15994,164499.78
15995,510111.06
15996,474786.34
15997,351619.94
15998,187645.73
15999,215232.02
16000,386937.47
16001,264562.38
16002,409237.47
16003,608849.75
16004,812006.25
16005,696386.06
16006,286893.44
16007,695687.4
16008,578694.06
16009,388304.94
16010,452135.72
16011,1115617.6
16012,295368.28
16013,478239.4
16014,292577.3
16015,1064703.0
16016,568169.56
16017,843743.6
16018,469055.03
16019,194697.61
16020,709138.06
16021,428354.62
16022,425670.12
16023,635902.06
16024,580349.44
16025,340941.97
16026,399754.22
16027,1601162.4
16028,271441.28
16029,2168477.0
16030,627719.3
16031,294103.8
16032,212602.27
16033,481866.16
16034,571639.0
16035,480286.03
16036,300159.44
16037,521449.9
16038,288956.03
16039,324498.97
16040,859286.5
16041,841556.06
16042,368000.1
16043,530766.94
16044,254839.88
16045,451880.3
16046,335388.97
16047,623649.2
16048,390626.03
16049,396949.16
16050,253795.16
16051,821524.2
16052,402724.66
16053,214726.7
16054,539208.0
16055,516563.62
16056,397081.3
16057,285172.03
16058,1296535.0
16059,193125.38
16060,282608.3
16061,399118.78
16062,394990.7
16063,656518.94
16064,726263.25
16065,567813.06
16066,245874.25
16067,382128.62
16068,797997.4
16069,311787.56
16070,668563.56
16071,206542.3
16072,622041.4
16073,488108.84
16074,245186.44
16075,535083.7
16076,217864.86
16077,556426.7
16078,763756.0
16079,794986.06
16080,202860.06
16081,697612.44
16082,365591.22
16083,617736.8
16084,459648.62
16085,540986.75
16086,318709.4
16087,554906.8
16088,519992.1
16089,419419.97
16090,367138.25
16091,563267.5
16092,339766.84
16093,270055.34
16094,701483.56
16095,415108.6
16096,653415.75
16097,499250.06
16098,335007.38
16099,230217.7
16100,566318.7
16101,796456.6
16102,358377.62
16103,711065.2
16104,375210.44
16105,1792198.4
16106,415433.28
16107,2263857.5
16108,381088.3
16109,706594.8
16110,569156.5
16111,1583245.8
16112,378342.72
16113,1236159.1
16114,765949.9
16115,273423.25
16116,619302.0
16117,221994.48
16118,551962.6
16119,471325.5
16120,627520.06
16121,201572.56
16122,286428.38
16123,149994.69
16124,719878.06
16125,278528.47
16126,2368937.8
16127,547162.7
16128,427131.78
16129,405522.3
16130,312605.66
16131,747719.4
16132,799622.06
16133,732602.06
16134,403672.47
16135,565367.5
16136,295904.25
16137,682654.1
16138,372898.72
16139,266576.53
16140,261283.03
16141,984542.4
16142,914665.2
16143,222222.97
16144,218431.11
16145,425072.47
16146,211659.06
16147,237544.8
16148,602164.94
16149,596803.8
16150,353034.2
16151,851753.0
16152,443484.78
16153,474254.38
16154,338632.78
16155,562162.75
16156,284202.4
16157,650481.25
16158,392849.06
16159,448994.56
16160,334499.75
16161,488811.2
16162,565778.56
16163,227955.97
16164,734487.25
16165,598411.4
16166,379643.84
16167,294016.5
16168,378360.97
16169,261202.86
16170,799456.5
16171,234352.28
16172,938561.9
16173,332103.72
16174,201065.67
16175,324692.9
16176,263282.53
16177,611912.9
16178,378833.53
16179,494733.84
16180,379754.25
16181,857848.1
16182,1065231.8
16183,297238.25
16184,264673.4
16185,258585.66
16186,331060.0
16187,233143.2
16188,753752.8
16189,385026.28
16190,363569.03
16191,632171.3
16192,574924.0
16193,603474.25
16194,373047.03
16195,460136.53
16196,196961.6
16197,625196.06
16198,241854.5
16199,251473.67
16200,206061.39
16201,1071045.4
16202,576633.3
16203,550921.1
16204,343246.34
16205,263837.0
16206,395706.44
16207,371023.3
16208,649959.7
16209,437870.3
16210,332339.03
16211,268491.6
16212,3164930.8
16213,334037.7
16214,476604.22
16215,379084.34
16216,228304.0
16217,488840.12
16218,429432.38
16219,627860.0
16220,736329.1
16221,253561.56
16222,1013102.75
16223,348664.03
16224,416714.1
16225,526663.4
16226,672061.3
16227,446369.66
16228,784290.0
16229,530277.94
16230,403912.1
16231,318750.8
16232,546232.6
16233,248890.38
16234,1330804.9
16235,383637.6
16236,564050.94
16237,574628.6
16238,668829.5
16239,742877.4
16240,403153.62
16241,710479.44
16242,697063.75
16243,293415.03
16244,277706.7
16245,611087.8
16246,242270.69
16247,212143.52
16248,687016.75
16249,284395.94
16250,438241.25
16251,324145.0
16252,795639.6
16253,181805.97
16254,315342.16
16255,485243.28
16256,1095908.2
16257,450705.34
16258,370409.4
16259,407901.1
16260,514074.03
16261,319825.75
16262,606949.7
16263,328719.12
16264,314548.94
16265,334941.28
16266,555513.75
16267,675411.06
16268,586516.8
16269,470481.16
16270,769346.6
16271,437967.12
16272,641842.4
16273,570892.06
16274,391690.25
16275,208142.45
16276,213794.64
16277,409422.66
16278,552799.94
16279,800041.3
16280,192085.38
16281,846563.7
16282,280228.16
16283,410263.84
16284,525622.8
16285,1078722.8
16286,519702.56
16287,675501.9
16288,1610798.5
16289,275661.28
16290,1472618.4
16291,323202.44
16292,480733.47
16293,248590.36
16294,1488108.0
16295,423438.72
16296,388412.38
16297,256362.36
16298,615697.3
16299,525017.5
16300,793018.75
16301,1090612.2
16302,484580.4
16303,483578.44
16304,1112398.5
16305,831104.25
16306,331197.4
16307,1066280.6
16308,399222.25
16309,316251.94
16310,314083.16
16311,605537.75
16312,410330.7
16313,232790.67
16314,463063.78
16315,485241.2
16316,480468.12
16317,405336.16
16318,325210.62
16319,334988.28
16320,881034.94
16321,251741.92
16322,235793.69
16323,451922.9
16324,459317.03
16325,622393.6
16326,580795.94
16327,405171.9
16328,232063.4
16329,292542.03
16330,415818.75
16331,843213.3
16332,307550.47
16333,968234.56
16334,399479.53
16335,427294.94
16336,779197.94
16337,525252.94
16338,757085.3
16339,287667.0
16340,252093.8
16341,887659.56
16342,1172698.5
16343,415680.34
16344,452933.34
16345,743240.5
16346,363870.97
16347,374418.16
16348,596189.25
16349,554323.0
16350,2120894.2
16351,318084.88
16352,488276.28
16353,553822.3
16354,341882.72
16355,443913.38
16356,331871.75
16357,612517.56
16358,667192.7
16359,734130.5
16360,926445.9
16361,597656.1
16362,789857.06
16363,219940.61
16364,538296.75
16365,1151393.0
16366,223924.44
16367,328706.84
16368,332956.78
16369,332100.0
16370,573387.5
16371,618400.75
16372,375962.1
16373,250549.11
16374,484791.94
16375,386620.88
16376,544003.6
16377,382813.6
16378,648560.25
16379,1335037.4
16380,251930.31
16381,333848.22
16382,217539.7
16383,528719.0
16384,392550.5
16385,932862.94
16386,306273.16
16387,599341.94
16388,365180.53
16389,314696.2
16390,430272.47
16391,325957.25
16392,592198.25
16393,673246.94
16394,667267.7
16395,248969.64
16396,367565.8
16397,317083.06
16398,201989.4
16399,636911.6
16400,269104.25
16401,2585118.5
16402,629084.5
16403,367351.78
16404,443786.94
16405,367998.2
16406,540424.56
16407,750204.3
16408,217620.3
16409,541278.2
16410,445167.47
16411,542041.75
16412,623713.3
16413,395897.44
16414,340001.84
16415,801579.94
16416,373518.88
16417,541515.1
16418,199586.7
16419,248465.58
16420,341678.84
16421,847812.94
16422,247359.72
16423,373907.94
16424,362198.75
16425,309590.3
16426,515185.44
16427,562791.56
16428,486501.06
16429,283468.2
16430,749389.3
16431,453267.88
16432,1551692.2
16433,654094.6
16434,844730.7
16435,912083.6
16436,895669.5
16437,323635.7
16438,631397.75
16439,594527.56
16440,543234.4
16441,580100.4
16442,828255.56
16443,426282.9
16444,458943.62
16445,749484.25
16446,508857.72
16447,311308.4
16448,655542.8
16449,320831.9
16450,725220.6
16451,642322.1
16452,518162.03
16453,812231.7
16454,770564.4
16455,563290.94
16456,364540.03
16457,392761.03
16458,611834.6
16459,1113992.1
16460,585963.1
16461,484461.72
16462,385586.34
16463,273121.1
16464,488533.78
16465,368078.0
16466,416260.5
16467,237859.98
16468,637839.25
16469,678388.06
16470,1035284.1
16471,778796.3
16472,249137.48
16473,686375.4
16474,389090.06
16475,454837.4
16476,593680.75
16477,498605.34
16478,357330.47
16479,1405896.1
16480,264968.6
16481,365280.8
16482,1497709.9
16483,394263.03
16484,933378.75
16485,545449.3
16486,376193.56
16487,391472.6
16488,428551.16
16489,753077.2
16490,489237.88
16491,682217.44
16492,535217.4
16493,327124.0
16494,523059.1
16495,726015.75
16496,364916.03
16497,610359.4
16498,317974.22
16499,685581.56
16500,427180.72
16501,221803.2
16502,894952.9
16503,414915.9
16504,276522.1
16505,382687.62
16506,225209.25
16507,383290.03
16508,192053.88
16509,324362.1
16510,239549.23
16511,273177.2
16512,588075.3
16513,773555.6
16514,724762.56
16515,238134.66
16516,357223.7
16517,568715.44
16518,753347.7
16519,797602.0
16520,208537.9
16521,914903.6
16522,211551.14
16523,265372.47
16524,656688.75
16525,841212.94
16526,191430.17
16527,761298.4
16528,619625.75
16529,450220.56
16530,908940.75
16531,390378.88
16532,588369.3
16533,427500.6
16534,673789.1
16535,181980.48
16536,243483.94
16537,447687.72
16538,827934.9
16539,632354.1
16540,220331.75
16541,259098.83
16542,378029.53
16543,394661.84
16544,277087.94
16545,316610.7
16546,300746.38
16547,315780.66
16548,559707.0
16549,377597.7
16550,325412.78
16551,309817.06
16552,649445.75
16553,148038.9
16554,404862.9
16555,301191.2
16556,583030.4
16557,328842.78
16558,738521.25
16559,265968.38
16560,582026.3
16561,431573.78
16562,447320.47
16563,396404.66
16564,518237.47
16565,493030.25
16566,356858.22
16567,594564.7
16568,442268.3
16569,366758.75
16570,369009.4
16571,175242.77
16572,755821.2
16573,265714.7
16574,747928.1
16575,679369.75
16576,357822.38
16577,474905.75
16578,325056.8
16579,472573.38
16580,501891.34
16581,291468.25
16582,421961.97
16583,783953.0
16584,381153.94
16585,580060.5
16586,181043.7
16587,768213.9
16588,339474.38
16589,558322.3
16590,278791.0
16591,474219.03
16592,276104.1
16593,282814.44
16594,493859.2
16595,666336.44
16596,748195.56
16597,264840.2
16598,393352.97
16599,704587.06
16600,278569.53
16601,848609.2
16602,178791.7
16603,287827.44
16604,485464.12
16605,262226.2
16606,758714.7
16607,290325.53
16608,444475.38
16609,556263.6
16610,308666.44
16611,376765.3
16612,962534.56
16613,618313.0
16614,1016197.56
16615,437379.6
16616,344754.97
16617,473334.2
16618,329383.62
16619,272891.53
16620,615499.2
16621,265208.6
16622,389058.34
16623,375558.62
16624,644214.4
16625,354198.88
16626,645754.06
16627,212712.03
16628,527173.6
16629,572750.6
16630,702761.6
16631,496451.97
16632,388942.7
16633,255605.78
16634,462039.22
16635,211959.31
16636,216772.14
16637,226846.33
16638,435155.53
16639,328540.6
16640,292856.25
16641,1322324.4
16642,661427.44
16643,531202.4
16644,724961.06
16645,491918.9
16646,229648.1
16647,537904.3
16648,427918.06
16649,466863.53
16650,248330.06
16651,359022.2
16652,487974.66
16653,337338.9
16654,503004.38
16655,462880.34
16656,485817.28
16657,741793.8
16658,494258.8
16659,572899.0
16660,335675.2
16661,247936.47
16662,697698.7
16663,346248.5
16664,557959.56
16665,1064686.1
16666,406419.78
16667,521438.6
16668,206925.66
16669,236010.47
16670,248256.92
16671,603899.44
16672,875060.1
16673,383696.03
16674,242900.88
16675,351049.72
16676,501178.53
16677,245198.6
16678,770407.0
16679,287672.8
16680,260102.11
16681,494057.72
16682,501520.47
16683,294673.97
16684,263816.97
16685,387331.4
16686,376762.1
16687,1908562.0
16688,508148.28
16689,435770.44
16690,369945.38
16691,1298117.4
16692,284607.94
16693,560019.56
16694,286402.06
16695,284432.38
16696,1664951.5
16697,956997.56
16698,675729.3
16699,245863.22
16700,354496.2
16701,489282.44
16702,547926.75
16703,401636.7
16704,407673.75
16705,616296.56
16706,532822.75
16707,474917.22
16708,397533.47
16709,573438.9
16710,410177.94
16711,490064.97
16712,339738.47
16713,454308.9
16714,778091.8
16715,232781.75
16716,869051.44
16717,593117.4
16718,758907.1
16719,477715.72
16720,274228.0
16721,185685.97
16722,485762.94
16723,388445.47
16724,1487387.8
16725,493205.9
16726,221660.56
16727,2923389.5
16728,300285.38
16729,306209.22
16730,419864.34
16731,493942.6
16732,427658.1
16733,251828.66
16734,902334.4
16735,491179.84
16736,774383.4
16737,504757.22
16738,212388.75
16739,624539.8
16740,426007.56
16741,213490.75
16742,664557.44
16743,300448.06
16744,629540.6
16745,520497.38
16746,807740.8
16747,339004.6
16748,1201543.4
16749,401040.28
16750,355293.12
16751,355870.06
16752,318265.44
16753,736744.4
16754,318883.88
16755,875416.25
16756,682791.3
16757,328035.8
16758,265664.6
16759,333739.84
16760,581855.8
16761,446056.2
16762,552631.5
16763,372977.94
16764,302945.94
16765,333440.03
16766,433329.03
16767,598088.25
16768,404148.5
16769,460019.94
16770,268118.1
